time_stamp, event, event_ts, time_spent_disconnected, time_spent_connected,
2017-01-30 07:46:04.420532,Already connected,2017-01-30 07:46:04,None,None,
2017-01-30 08:00:51.066037,Reconnected,2017-01-30 08:00:51,0:14:36,None,
2017-01-30 08:15:32.074230,Reconnected,2017-01-30 08:15:32,0:14:30,None,
2017-01-30 08:45:01.039074,Reconnected,2017-01-30 08:45:01,0:29:18,None,
2017-01-30 08:59:45.751873,Reconnected,2017-01-30 08:59:45,0:14:34,None,
